instance,n,m,A,B,ratio,base,best,mean,std,known_alpha,gap,relative_gap
p_hat1500_2,1500,555290,1,5,5,20,41,30.78,5.025097013988884,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,5,5,25,42,30.41,5.010179637498041,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,5,5,30,42,29.98,5.1322119987389465,65,23,0.35384615384615387
p_hat1500_2,1500,555290,1,5,5,40,43,29.79,5.161966679474016,65,22,0.3384615384615385
p_hat1500_2,1500,555290,1,5,5,50,41,29.56,5.16782352639871,65,24,0.36923076923076925
p_hat1500_2,1500,555290,1,5,5,75,39,29.31,5.025325860081115,65,26,0.4
p_hat1500_2,1500,555290,1,5,5,100,39,28.96,4.9028971027342605,65,26,0.4
p_hat1500_3,1500,277006,1,1.0,1.0,3,10,3.16,1.9479219696897512,94,84,0.8936170212765957
p_hat1500_3,1500,277006,1,1.0,1.0,4,9,3.12,1.8126224096595518,94,85,0.9042553191489362
p_hat1500_3,1500,277006,1,1.0,1.0,5,9,3.08,1.758863269273652,94,85,0.9042553191489362
p_hat1500_3,1500,277006,1,1.0,1.0,6,10,3.19,1.90627909813857,94,84,0.8936170212765957
p_hat1500_3,1500,277006,1,1.0,1.0,7,10,3.23,1.8913222887704781,94,84,0.8936170212765957
p_hat1500_3,1500,277006,1,1.0,1.0,8,10,3.23,1.8966022250329668,94,84,0.8936170212765957
p_hat1500_3,1500,277006,1,1.0,1.0,10,10,3.25,1.8993419913222578,94,84,0.8936170212765957
p_hat1500_3,1500,277006,1,1.0,1.0,12,11,3.29,1.9559907975243647,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,15,11,3.31,1.9477936235648785,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,18,11,3.34,2.006090725764914,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,20,11,3.35,2.011839953873071,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,25,11,3.39,2.0341828826337127,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,30,11,3.44,2.0313542280951395,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,40,11,3.47,2.0613345191889647,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,50,11,3.48,2.0517309765171454,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,75,11,3.46,2.0367621363330572,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.0,1.0,100,11,3.48,2.027214838146169,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.5,1.5,3,11,3.62,2.257343571545989,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.5,1.5,4,11,3.76,2.2632719677493465,94,83,0.8829787234042553
p_hat1500_3,1500,277006,1,1.5,1.5,5,15,4.1,2.563201123595259,94,79,0.8404255319148937
p_hat1500_3,1500,277006,1,1.5,1.5,6,16,4.39,2.95599391068385,94,78,0.8297872340425532
p_hat1500_3,1500,277006,1,1.5,1.5,7,65,5.76,8.971198359193716,94,29,0.30851063829787234
p_hat1500_3,1500,277006,1,1.5,1.5,8,65,5.35,6.8342885511222,94,29,0.30851063829787234
p_hat1500_3,1500,277006,1,1.5,1.5,10,65,6.95,11.206582886857172,94,29,0.30851063829787234
p_hat1500_3,1500,277006,1,1.5,1.5,12,69,8.41,13.631650670406723,94,25,0.26595744680851063
p_hat1500_3,1500,277006,1,1.5,1.5,15,62,12.12,17.04774471887704,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,1.5,1.5,18,67,15.23,20.076282026311542,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,1.5,1.5,20,67,19.12,22.390748089333684,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,1.5,1.5,25,71,24.79,24.754108749862112,94,23,0.24468085106382978
p_hat1500_3,1500,277006,1,1.5,1.5,30,72,26.37,25.229211244111458,94,22,0.23404255319148937
p_hat1500_3,1500,277006,1,1.5,1.5,40,73,35.71,24.38987289839781,94,21,0.22340425531914893
p_hat1500_3,1500,277006,1,1.5,1.5,50,72,39.72,23.479812605725797,94,22,0.23404255319148937
p_hat1500_3,1500,277006,1,1.5,1.5,75,72,47.8,18.6306199574786,94,22,0.23404255319148937
p_hat1500_3,1500,277006,1,1.5,1.5,100,69,49.08,14.757154197202112,94,25,0.26595744680851063
p_hat1500_3,1500,277006,1,2,2,3,14,4.49,2.7513451255704,94,80,0.851063829787234
p_hat1500_3,1500,277006,1,2,2,4,25,5.21,3.7531187031587474,94,69,0.7340425531914894
p_hat1500_3,1500,277006,1,2,2,5,64,12.37,16.80455592986616,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,2,2,6,70,18.88,20.975833714062478,94,24,0.2553191489361702
p_hat1500_3,1500,277006,1,2,2,7,67,26.71,23.619184998640407,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,2,2,8,67,37.3,22.720255280255987,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,2,2,10,69,42.14,21.228763506148915,94,25,0.26595744680851063
p_hat1500_3,1500,277006,1,2,2,12,69,47.58,14.76629946872269,94,25,0.26595744680851063
p_hat1500_3,1500,277006,1,2,2,15,69,50.56,9.698783428863642,94,25,0.26595744680851063
p_hat1500_3,1500,277006,1,2,2,18,67,50.27,10.884718645881483,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,2,2,20,67,49.4,10.219589032832975,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,2,2,25,66,50.15,6.64887208479754,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,2,2,30,64,49.49,6.385131165449931,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,2,2,40,61,48.32,5.966372432223788,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2,2,50,64,47.89,6.009816968926758,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,2,2,75,64,46.34,6.323321911780232,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,2,2,100,61,45.72,6.127120041259188,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,3,59,8.34,11.190370860699835,94,35,0.3723404255319149
p_hat1500_3,1500,277006,1,2.5,2.5,4,68,30.03,23.403612968941353,94,26,0.2765957446808511
p_hat1500_3,1500,277006,1,2.5,2.5,5,66,43.41,18.596824997832293,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,2.5,2.5,6,70,49.03,12.339736626038661,94,24,0.2553191489361702
p_hat1500_3,1500,277006,1,2.5,2.5,7,71,51.09,11.169686656303298,94,23,0.24468085106382978
p_hat1500_3,1500,277006,1,2.5,2.5,8,71,52.13,7.8735697113825065,94,23,0.24468085106382978
p_hat1500_3,1500,277006,1,2.5,2.5,10,66,51.78,6.676196521972671,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,2.5,2.5,12,66,49.61,6.616486983286523,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,2.5,2.5,15,63,49.48,6.1130679695223415,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,2.5,2.5,18,62,48.39,6.133343297093356,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,2.5,2.5,20,62,47.92,6.100295074830397,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,2.5,2.5,25,61,46.87,6.136212186683247,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,30,61,46.0,6.095900261651268,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,40,61,45.23,6.105497522724908,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,50,61,44.86,6.0942924117570865,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,75,61,44.0,6.095900261651268,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,2.5,2.5,100,61,43.63,5.999424972445277,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,3,70,32.14,21.29648797337251,94,24,0.2553191489361702
p_hat1500_3,1500,277006,1,3,3,4,70,48.76,11.738074799557209,94,24,0.2553191489361702
p_hat1500_3,1500,277006,1,3,3,5,65,51.05,8.589965075598387,94,29,0.30851063829787234
p_hat1500_3,1500,277006,1,3,3,6,66,51.7,5.795688052336841,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,3,3,7,66,51.34,6.1971283672359085,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,3,3,8,64,50.36,6.1927699779662415,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,3,3,10,62,49.04,6.590781440770131,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,3,3,12,63,48.36,6.17336213096235,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,3,3,15,60,47.44,5.769436714272893,94,34,0.3617021276595745
p_hat1500_3,1500,277006,1,3,3,18,61,46.67,5.651645778001307,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,20,61,46.18,5.985616091932391,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,25,61,45.58,5.9852819482460475,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,30,61,44.78,5.9625162473573186,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,40,61,44.43,5.906360977793348,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,50,61,44.19,5.950957906085372,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,75,61,43.65,5.968877616436778,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3,3,100,61,43.51,6.010815252526067,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,3,60,46.2,12.268659258452,94,34,0.3617021276595745
p_hat1500_3,1500,277006,1,3.5,3.5,4,67,51.17,6.598568026473623,94,27,0.2872340425531915
p_hat1500_3,1500,277006,1,3.5,3.5,5,66,50.55,5.85726045178119,94,28,0.2978723404255319
p_hat1500_3,1500,277006,1,3.5,3.5,6,63,49.92,6.060825026347485,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,3.5,3.5,7,61,49.07,6.206859109082467,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,8,61,48.75,6.119436248544469,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,10,62,48.17,6.248287765460231,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,3.5,3.5,12,62,47.14,5.98334354688079,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,3.5,3.5,15,58,46.5,5.46168472176855,94,36,0.3829787234042553
p_hat1500_3,1500,277006,1,3.5,3.5,18,61,45.97,5.530741360794229,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,20,61,45.67,5.831046218304225,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,25,61,45.3,5.952310475773252,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,30,61,44.83,5.9043289203769795,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,40,61,44.31,5.932444690007653,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,50,61,44.14,5.948142567222141,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,75,61,43.56,6.051974884283643,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,3.5,3.5,100,61,43.43,6.071663692926347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,3,63,50.27,6.206214627290938,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,4,4,4,62,50.32,5.399777773205116,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4,4,5,64,49.9,5.8283788483591215,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,4,4,6,62,49.53,6.166773872941994,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4,4,7,61,48.6,5.976621118993575,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,8,61,48.34,6.111006463750467,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,10,62,47.49,6.063818928695018,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4,4,12,62,46.78,6.08700254640985,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4,4,15,59,46.51,5.541651378425026,94,35,0.3723404255319149
p_hat1500_3,1500,277006,1,4,4,18,61,46.03,5.448770503517284,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,20,61,45.64,5.773248652188817,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,25,61,45.31,5.955996977836708,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,30,61,44.78,5.8933521869984995,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,40,61,44.22,6.015945478476347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,50,61,44.05,6.0288887865012075,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,75,61,43.53,6.071993083000012,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4,4,100,61,43.43,6.071663692926347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,3,64,51.21,5.940193599538655,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,4.5,4.5,4,63,50.58,5.694172459629231,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,4.5,4.5,5,64,49.98,5.880442160246116,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,4.5,4.5,6,62,49.03,5.952234874398019,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4.5,4.5,7,61,48.18,5.795480998157098,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,8,61,48.02,5.922803390287407,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,10,62,47.45,6.022250409938133,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4.5,4.5,12,62,46.76,5.978494793842343,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,4.5,4.5,15,59,46.49,5.525386864283803,94,35,0.3723404255319149
p_hat1500_3,1500,277006,1,4.5,4.5,18,61,45.99,5.44884391407939,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,20,61,45.63,5.766550095160883,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,25,61,45.3,5.948949487094339,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,30,61,44.78,5.8933521869984995,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,40,61,44.22,6.015945478476347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,50,61,44.05,6.0288887865012075,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,75,61,43.53,6.071993083000012,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,4.5,4.5,100,61,43.43,6.071663692926347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,3,62,51.18,5.216090490012611,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,5,5,4,63,50.12,5.9131717377394,94,31,0.32978723404255317
p_hat1500_3,1500,277006,1,5,5,5,64,49.67,5.62326417661486,94,30,0.3191489361702128
p_hat1500_3,1500,277006,1,5,5,6,61,48.59,5.9667327743078955,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,7,61,48.13,5.754398317808735,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,8,61,47.97,5.90839233632974,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,10,62,47.53,5.942146076965796,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,5,5,12,62,46.7,5.987486951969082,94,32,0.3404255319148936
p_hat1500_3,1500,277006,1,5,5,15,59,46.49,5.525386864283803,94,35,0.3723404255319149
p_hat1500_3,1500,277006,1,5,5,18,61,46.01,5.463506200234424,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,20,61,45.65,5.781652013049557,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,25,61,45.3,5.948949487094339,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,30,61,44.78,5.8933521869984995,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,40,61,44.22,6.015945478476347,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,50,61,44.05,6.0288887865012075,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,75,61,43.53,6.071993083000012,94,33,0.35106382978723405
p_hat1500_3,1500,277006,1,5,5,100,61,43.43,6.071663692926347,94,33,0.35106382978723405
san200-0-7-1,200,5970,1,1.0,1.0,3,11,3.33,2.191141255145364,30,19,0.6333333333333333
san200-0-7-1,200,5970,1,1.0,1.0,4,12,3.68,2.5372425977820883,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,5,30,4.03,3.5984857926633533,30,0,0.0
san200-0-7-1,200,5970,1,1.0,1.0,6,12,3.95,2.6433879775772606,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,7,12,4.03,2.7293039405679975,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,8,12,4.1,2.808914381037628,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,10,12,4.21,2.9096219685725497,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,12,12,4.2,2.9154759474226504,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,15,12,4.22,2.9345527768298867,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,18,12,4.27,2.9558585893103886,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,20,12,4.36,2.9917219122104246,30,18,0.6
san200-0-7-1,200,5970,1,1.0,1.0,25,14,4.57,3.1788519940380993,30,16,0.5333333333333333
san200-0-7-1,200,5970,1,1.0,1.0,30,30,4.89,4.032108629489042,30,0,0.0
san200-0-7-1,200,5970,1,1.0,1.0,40,15,4.73,3.346206807715267,30,15,0.5
san200-0-7-1,200,5970,1,1.0,1.0,50,15,4.72,3.3528495343513405,30,15,0.5
san200-0-7-1,200,5970,1,1.0,1.0,75,14,4.64,3.2047464798326875,30,16,0.5333333333333333
san200-0-7-1,200,5970,1,1.0,1.0,100,14,4.64,3.226515147957622,30,16,0.5333333333333333
san200-0-7-1,200,5970,1,1.5,1.5,3,13,4.44,3.076751533679637,30,17,0.5666666666666667
san200-0-7-1,200,5970,1,1.5,1.5,4,13,4.91,3.35587544464928,30,17,0.5666666666666667
san200-0-7-1,200,5970,1,1.5,1.5,5,15,5.29,3.389085422352172,30,15,0.5
san200-0-7-1,200,5970,1,1.5,1.5,6,14,5.93,3.7716176900635094,30,16,0.5333333333333333
san200-0-7-1,200,5970,1,1.5,1.5,7,16,6.49,4.186872341020203,30,14,0.4666666666666667
san200-0-7-1,200,5970,1,1.5,1.5,8,30,7.3,4.9869830559166735,30,0,0.0
san200-0-7-1,200,5970,1,1.5,1.5,10,16,7.46,4.650634365331251,30,14,0.4666666666666667
san200-0-7-1,200,5970,1,1.5,1.5,12,17,8.3,4.836320915737499,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,15,30,10.24,5.20983684965278,30,0,0.0
san200-0-7-1,200,5970,1,1.5,1.5,18,17,10.89,4.824717608316574,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,20,17,11.34,4.615668965599678,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,25,17,12.6,3.9572717874818757,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,30,17,13.51,3.3451307896702636,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,40,17,14.88,1.7792133093027378,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,50,17,15.19,0.8566796367370945,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,75,17,15.32,0.4874423042781576,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,1.5,1.5,100,17,15.36,0.5003998401278722,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,3,15,6.55,4.107006208906921,30,15,0.5
san200-0-7-1,200,5970,1,2,2,4,30,10.1,5.0803543183522155,30,0,0.0
san200-0-7-1,200,5970,1,2,2,5,30,11.91,4.825132122543382,30,0,0.0
san200-0-7-1,200,5970,1,2,2,6,30,13.86,3.6959978354972014,30,0,0.0
san200-0-7-1,200,5970,1,2,2,7,30,14.98,2.3237039398339885,30,0,0.0
san200-0-7-1,200,5970,1,2,2,8,30,15.3,1.5329709716755893,30,0,0.0
san200-0-7-1,200,5970,1,2,2,10,30,15.34,1.5506127820961622,30,0,0.0
san200-0-7-1,200,5970,1,2,2,12,17,15.29,0.47528938553264577,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,15,18,15.33,0.5487257967327579,30,12,0.4
san200-0-7-1,200,5970,1,2,2,18,18,15.37,0.5595533933415113,30,12,0.4
san200-0-7-1,200,5970,1,2,2,20,18,15.39,0.5812916651733447,30,12,0.4
san200-0-7-1,200,5970,1,2,2,25,18,15.47,0.6075360071633614,30,12,0.4
san200-0-7-1,200,5970,1,2,2,30,17,15.42,0.532541078227774,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,40,17,15.42,0.532541078227774,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,50,17,15.47,0.5736723803705387,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,75,17,15.48,0.574108003776293,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2,2,100,17,15.47,0.5187484939737175,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2.5,2.5,3,28,12.23,4.586621850556246,30,2,0.06666666666666667
san200-0-7-1,200,5970,1,2.5,2.5,4,30,15.4,2.111871208194288,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,5,30,15.46,2.1091230405075945,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,6,30,15.38,1.5347964034359733,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,7,30,15.44,1.5447977213862016,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,8,30,15.51,1.5459301407243473,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,10,30,15.56,1.5447977213862016,30,0,0.0
san200-0-7-1,200,5970,1,2.5,2.5,12,18,15.43,0.5701754116059373,30,12,0.4
san200-0-7-1,200,5970,1,2.5,2.5,15,18,15.5,0.6082762530298219,30,12,0.4
san200-0-7-1,200,5970,1,2.5,2.5,18,22,15.56,0.8754427451295714,30,8,0.26666666666666666
san200-0-7-1,200,5970,1,2.5,2.5,20,22,15.58,0.9075241043630742,30,8,0.26666666666666666
san200-0-7-1,200,5970,1,2.5,2.5,25,21,15.54,0.8296987405076617,30,9,0.3
san200-0-7-1,200,5970,1,2.5,2.5,30,20,15.49,0.6999285677838846,30,10,0.3333333333333333
san200-0-7-1,200,5970,1,2.5,2.5,40,17,15.41,0.5673623181001713,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2.5,2.5,50,17,15.44,0.5713142742834281,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2.5,2.5,75,17,15.37,0.6269768735766894,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,2.5,2.5,100,25,15.46,1.1438531374263043,30,5,0.16666666666666666
san200-0-7-1,200,5970,1,3,3,3,30,15.32,1.9691622584236166,30,0,0.0
san200-0-7-1,200,5970,1,3,3,4,30,15.33,1.530065358081151,30,0,0.0
san200-0-7-1,200,5970,1,3,3,5,30,15.57,2.1130783232052712,30,0,0.0
san200-0-7-1,200,5970,1,3,3,6,30,15.67,2.107391752854699,30,0,0.0
san200-0-7-1,200,5970,1,3,3,7,30,15.64,1.5525462956060283,30,0,0.0
san200-0-7-1,200,5970,1,3,3,8,30,15.65,1.5516120649182903,30,0,0.0
san200-0-7-1,200,5970,1,3,3,10,17,15.43,0.5339475629684998,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,3,3,12,18,15.5,0.5916079783099616,30,12,0.4
san200-0-7-1,200,5970,1,3,3,15,18,15.48,0.6079473661428266,30,12,0.4
san200-0-7-1,200,5970,1,3,3,18,18,15.48,0.6079473661428266,30,12,0.4
san200-0-7-1,200,5970,1,3,3,20,18,15.51,0.6081940479813988,30,12,0.4
san200-0-7-1,200,5970,1,3,3,25,21,15.54,0.805232885567896,30,9,0.3
san200-0-7-1,200,5970,1,3,3,30,20,15.48,0.6997142273814361,30,10,0.3333333333333333
san200-0-7-1,200,5970,1,3,3,40,19,15.44,0.6829348431585549,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3,3,50,19,15.45,0.6982120021884471,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3,3,75,19,15.35,0.7399324293474372,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3,3,100,19,15.35,0.7533259586659682,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3.5,3.5,3,28,15.24,1.3275541420220873,30,2,0.06666666666666667
san200-0-7-1,200,5970,1,3.5,3.5,4,30,15.55,2.108909670896314,30,0,0.0
san200-0-7-1,200,5970,1,3.5,3.5,5,30,15.65,2.1041625412500817,30,0,0.0
san200-0-7-1,200,5970,1,3.5,3.5,6,30,15.78,2.10513657514186,30,0,0.0
san200-0-7-1,200,5970,1,3.5,3.5,7,17,15.5,0.5567764362830022,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,3.5,3.5,8,17,15.53,0.5559676249567055,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,3.5,3.5,10,17,15.47,0.5559676249567055,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,3.5,3.5,12,18,15.49,0.5743692192309751,30,12,0.4
san200-0-7-1,200,5970,1,3.5,3.5,15,18,15.47,0.6396092557178953,30,12,0.4
san200-0-7-1,200,5970,1,3.5,3.5,18,18,15.46,0.6232174580353154,30,12,0.4
san200-0-7-1,200,5970,1,3.5,3.5,20,18,15.5,0.6082762530298219,30,12,0.4
san200-0-7-1,200,5970,1,3.5,3.5,25,18,15.47,0.6237788069500277,30,12,0.4
san200-0-7-1,200,5970,1,3.5,3.5,30,17,15.43,0.5701754116059373,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,3.5,3.5,40,19,15.43,0.6964912059746339,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3.5,3.5,50,19,15.43,0.7107038764492564,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3.5,3.5,75,19,15.35,0.7399324293474372,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,3.5,3.5,100,19,15.35,0.7533259586659682,30,11,0.36666666666666664
san200-0-7-1,200,5970,1,4,4,3,30,15.44,1.9764614845728719,30,0,0.0
san200-0-7-1,200,5970,1,4,4,4,30,15.66,2.103425777154972,30,0,0.0
san200-0-7-1,200,5970,1,4,4,5,30,15.5,1.5329709716755893,30,0,0.0
san200-0-7-1,200,5970,1,4,4,6,30,15.61,1.548515418069836,30,0,0.0
san200-0-7-1,200,5970,1,4,4,7,17,15.49,0.5566866263886712,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,4,4,8,17,15.52,0.5564171097297421,30,13,0.43333333333333335
san200-0-7-1,200,5970,1,4,4,10,17,15.48,0.5564171097297421,30,13,0.43333333333333335
